,Show,Season,Air_Date,Week_Number,Episode_Number,Episode_Type,Network_TV_Spend,Cable_TV_Spend,Digital_Spend,Impressions,True_Viewership,Revenue,Holiday,LeadIn_Bonus
2661,Show2,1,2020-12-07,14,9,Regular,14414.077618819201,17296.893142583045,5765.631047527681,73992265,76683.43791372461,51761.775714285715,0,0
2662,Show3,4,2023-09-12,2,0,PreLaunch,11910.085167763207,4764.034067105284,14292.10220131585,51610369,112553.96262131448,77959.9057142857,0,0
2663,Show7,2,2025-04-06,13,8,Regular,4361.427775623339,10903.569439058349,13084.283326870018,45068087,62845.61266820561,44414.99428571429,0,0
2664,Show2,4,2023-09-20,3,0,PreLaunch,12080.938002193352,4832.375200877342,14497.125602632028,52350731,63496.99686741814,43436.39428571429,0,0
2665,Show1,2,2021-09-06,1,0,PreLaunch,12470.009534242343,,10391.674611868619,47801704,126976.05709994849,89186.44571428571,0,0
2666,Show5,1,2023-07-26,7,2,Regular,10583.151171509975,3527.717057169991,8819.292642924978,40568746,89077.69985306803,61814.92142857143,0,0
2667,Show3,5,2024-10-12,6,1,Premiere,8537.379081133668,25612.137243401,21343.447702834168,92488273,201995.37918134316,142422.88428571427,0,0
2668,Show3,5,2024-11-01,9,4,Regular,7581.1659768310765,22743.49793049323,18952.91494207769,82129298,214712.12477997746,151132.81285714285,0,0
2669,Show2,3,2022-11-04,9,4,Regular,7874.6172753038345,3149.8469101215337,9449.540730364602,34123342,54019.04150773139,38321.52428571428,0,0
2670,Show2,1,2020-09-29,4,0,PreLaunch,12098.439220875005,14518.127065050006,4839.375688350002,62105322,78391.21221985972,54096.684285714284,0,0
2671,Show1,3,2022-12-16,15,10,Finale,12811.080806858634,4270.360268952878,10675.900672382195,49109144,206996.18641579393,149872.30857142856,0,0
2672,Show5,1,2023-09-10,14,9,Regular,17780.11423137525,5926.704743791749,14816.761859479373,68157104,108988.19180393484,76617.92714285714,0,0
2673,Show1,4,2023-10-21,7,2,Regular,20603.394219597707,17169.49518299809,6867.798073199235,89281375,,143153.13857142857,0,0
2674,Show2,3,2022-10-25,8,3,Regular,7670.5949509530965,3068.2379803812387,9204.713941143715,33239245,67378.4515541828,46498.12,0,0
2675,Show6,2,2024-06-14,2,0,PreLaunch,18229.773686267337,6076.591228755779,15191.478071889447,69880799,101769.8211287864,72794.39428571428,0,0
2676,Show1,1,2020-12-03,13,8,Regular,5917.114237956656,17751.342713869966,14792.785594891639,64102071,198964.80843366514,140035.28285714285,0,0
2677,Show3,1,2020-09-10,1,0,PreLaunch,10430.72482153076,12516.869785836914,4172.289928612305,53544388,110671.8164128753,78171.68428571429,0,0
2678,Show2,4,2023-11-09,10,5,Regular,6733.178306300435,2693.2713225201737,8079.813967560522,29177106,48066.78123446117,33440.345714285715,0,0
2679,Show3,1,2020-11-24,12,7,Regular,12987.478737725718,15584.974485270863,5194.991495090287,66669057,221370.93520612578,160670.38142857142,0,0
2680,Show3,3,2022-09-08,1,0,PreLaunch,11266.122521042194,4506.449008416877,13519.347025250632,48819864,101140.01800264788,68781.54857142858,0,0
2681,Show3,4,2023-09-16,2,0,PreLaunch,11910.085167763207,4764.034067105284,14292.10220131585,51610369,112553.96262131448,77959.9057142857,0,0
2682,Show2,5,2024-10-19,7,2,Regular,8916.040127226706,2972.013375742235,7430.033439355589,34178154,55519.48457269863,39360.49714285714,0,0
2683,Show2,2,2021-11-12,10,5,Regular,2425.809155245002,6064.522888112503,7277.427465735004,25066694,44803.1437162824,31488.182857142856,0,0
2684,Show2,2,2021-10-16,6,1,Premiere,2947.936778471218,,8843.810335413653,30462013,58596.988378029615,41348.32571428572,0,1
2685,Show8,2,2025-03-10,9,4,Regular,8329.819389092792,6941.516157577328,2776.606463030931,36095883,138125.2441852284,97975.81428571428,0,0
2686,Show7,1,2024-01-19,1,0,PreLaunch,6570.25430291163,19710.762908734887,16425.635757279077,71177755,52151.5908338691,36954.864285714284,0,0
2687,Show2,4,2023-11-26,12,7,Regular,9705.075607862951,3882.030243145181,11646.090729435542,42055327,62963.08303391952,44416.235714285714,0,0
2688,Show4,4,2023-10-01,4,0,PreLaunch,11530.064586616558,9608.3871555138,3843.3548622055196,49963613,72246.04204639535,49499.450000000004,0,0
2689,Show3,4,2023-10-29,8,3,Regular,19863.50007489185,7945.400029956741,23836.20008987022,86075167,211256.51990436178,150442.3114285714,0,0
2690,Show8,1,2024-04-14,14,9,Regular,4605.872811438799,11514.682028596997,13817.618434316397,47594019,147388.87412426152,104127.70571428571,0,0
2691,Show4,1,2020-12-07,13,8,Regular,4126.045071359428,10315.11267839857,12378.135214078286,42635798,82604.57080575776,58215.32142857143,1,0
2692,Show1,5,2024-10-14,7,2,Regular,8235.335868743865,20588.339671859663,24706.007606231597,85098471,204502.9798290105,144373.78714285715,0,1
2693,Show4,5,2024-09-19,3,0,PreLaunch,4724.187525341157,11810.468813352894,14172.562576023474,48816605,80261.31939940153,56330.090000000004,0,0
2694,Show7,1,2024-02-22,6,1,Premiere,4056.5001482929215,12169.500444878764,10141.250370732305,43945418,56677.64405912767,40585.357142857145,0,0
2695,Show2,5,2024-11-19,12,7,Regular,11230.954944982093,3743.651648327364,9359.12912081841,43051994,60423.04103036223,41791.387142857144,0,0
2696,Show5,2,2024-08-06,9,4,Regular,3196.7063747216607,7991.765936804152,9590.119124164983,33032633,65811.67080332982,46189.71142857143,0,0
2697,Show4,3,2022-11-06,9,4,Regular,2648.3783110593254,7945.134933177976,6620.945777648312,28690765,73980.98221119867,51537.30857142857,0,0
2698,Show1,5,2024-12-13,15,10,Finale,4138.836635774242,10347.091589435604,12416.509907322723,42767978,177611.74240321363,122381.10571428572,0,0
2699,Show6,1,2023-06-20,2,0,PreLaunch,11465.961320559596,13759.153584671516,4586.384528223838,58858602,106133.90822562562,75056.78857142858,0,0
2700,Show2,2,2021-11-13,10,5,Regular,2425.809155245002,6064.522888112503,7277.427465735004,25066694,44803.1437162824,31488.182857142856,0,0
2701,Show7,2,2025-04-16,14,9,Regular,6683.166500123744,16707.91625030936,20049.499500371236,69059388,85379.58339979702,59647.49571428571,0,0
2702,Show6,1,2023-08-14,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
2703,Show2,3,2022-09-15,2,0,PreLaunch,12161.485400579728,4864.594160231892,14593.782480695674,52699769,41906.85072065872,28920.50857142857,0,0
2704,Show5,1,2023-06-25,3,0,PreLaunch,14125.536706973651,4708.512235657884,11771.280589144708,54147891,80687.01333940298,57667.95285714285,0,0
2705,Show3,2,2021-11-28,12,7,Regular,13197.444844963637,15836.933813956364,5278.977937985454,67746884,225776.6366117806,158571.48,0,0
2706,Show5,2,2024-09-04,13,8,Regular,4241.664728099318,10604.161820248297,12724.994184297959,43830536,90204.53843042198,62550.62857142858,0,0
2707,Show7,1,2024-03-28,11,6,Regular,2541.9754683636124,7625.926405090838,6354.938670909031,27538068,45117.21119640373,31663.72,0,0
2708,Show8,1,2024-03-25,11,6,Regular,2843.5948680470365,7108.9871701175925,8530.78460414111,29383814,142515.5127358725,99569.8642857143,0,0
2709,Show5,1,2023-08-30,12,7,Regular,10312.501024435656,3437.5003414785524,8593.750853696381,39531254,84893.76151822784,58911.41857142857,0,0
2710,Show1,3,2022-11-23,12,7,Regular,17182.43310378651,5727.477701262169,14318.694253155421,65865993,231962.64392531422,163523.64714285714,0,0
2711,Show3,3,2022-09-06,1,0,PreLaunch,11266.122521042194,4506.449008416877,13519.347025250632,48819864,101140.01800264788,68781.54857142858,0,0
2712,Show4,5,2024-09-28,4,0,PreLaunch,4349.080852598664,10872.702131496659,13047.242557795991,44940502,77194.2674421235,54024.16857142857,0,0
2713,Show3,1,2020-10-28,8,3,Regular,22958.5724873402,27550.28698480824,9183.42899493608,117854005,233964.223836628,168946.79,0,0
2714,Show6,2,2024-07-13,6,1,Premiere,28733.106914013082,9577.702304671027,23944.25576167757,110143577,178400.53790033868,124229.29857142856,0,0
2715,Show5,1,2023-07-22,7,2,Regular,10583.151171509975,3527.717057169991,8819.292642924978,40568746,89077.69985306803,61814.92142857143,0,0
2716,Show4,1,2020-10-07,5,0,PreLaunch,3185.941897502132,7964.854743755331,,32921399,75489.10990055448,53591.26142857143,0,0
2717,Show2,2,2021-12-02,13,8,Regular,3983.2586682116803,9958.1466705292,11949.776004635043,41160339,54646.17835443536,37840.311428571425,0,0
2718,Show2,2,2021-11-23,12,7,Regular,3459.4481545719564,8648.62038642989,10378.344463715868,35747631,63799.07368190017,44619.41714285714,0,0
2719,Show5,2,2024-06-15,2,0,PreLaunch,5104.80090770447,12762.002269261173,15314.40272311341,52749610,76552.8908657912,53611.52428571428,0,0
2720,Show3,2,2021-10-19,7,2,Regular,18979.34936179152,22775.219234149823,7591.739744716609,97427327,211675.12423200594,146024.6,1,0
2721,Show2,1,2020-10-08,5,0,PreLaunch,8721.066696713006,10465.280036055608,3488.426678685202,44768143,66845.59011402345,45352.467142857146,0,0
2722,Show3,2,2021-09-25,3,0,PreLaunch,14836.167685326911,17803.401222392295,5934.467074130765,76158994,153709.625035168,110099.74,0,0
2723,Show1,2,2021-11-04,9,4,Regular,22958.068840638593,7652.689613546197,19131.724033865492,88005930,219923.88399195965,153769.20428571428,0,0
2724,Show2,4,2023-10-09,6,1,Premiere,8770.503168995147,3508.2012675980586,10524.603802794178,38005514,60342.26208109005,42572.96857142857,0,0
2725,Show5,2,2024-07-13,6,1,Premiere,3182.2476955705934,7955.619238926483,9546.74308671178,32883226,86592.87708264825,62358.46428571428,0,0
2726,Show5,2,2024-06-25,3,0,PreLaunch,4823.680684754314,12059.201711885788,14471.042054262945,49844700,76071.70515903152,52677.055714285714,0,0
2727,Show3,3,2022-11-13,10,5,Regular,17932.373987620394,7172.949595048158,21518.848785144473,77706954,218698.6559283389,153255.2814285714,0,0
2728,Show4,4,2023-10-05,5,0,PreLaunch,11054.359136698213,9211.965947248511,3684.786378899404,47902223,80186.62712955054,54082.735714285714,0,0
2729,Show2,4,2023-10-21,7,2,Regular,8271.218951757868,3308.487580703147,9925.462742109443,35841949,61214.71241864601,42987.36714285715,0,0
2730,Show2,3,2022-11-29,13,8,Regular,12707.14838459469,5082.8593538378755,15248.578061513628,55064310,79321.90690694237,54757.22571428572,0,0
2731,Show7,1,2024-01-26,2,0,PreLaunch,5048.087327323713,15144.261981971138,12620.218318309282,54687612,47908.91862529181,33256.897142857146,0,0
2732,Show2,2,2021-11-16,11,6,Regular,2597.0532081653937,6492.633020413484,7791.159624496179,26836217,45833.48291391814,32131.197142857145,1,0
2733,Show4,1,2020-10-08,5,0,PreLaunch,3185.941897502132,7964.854743755331,9557.825692506396,32921399,75489.10990055448,53591.26142857143,0,0
2734,Show4,4,2023-10-18,7,2,Regular,9622.702034391714,8018.918361993096,3207.567344797238,41698375,94157.03505987607,64622.91142857143,0,0
2735,Show6,1,2023-08-17,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
2736,Show2,5,2024-09-14,2,0,PreLaunch,17619.71163628552,5873.237212095172,14683.093030237931,67542227,49313.5388668436,33827.80285714286,0,0
2737,Show5,1,2023-06-21,2,0,PreLaunch,17081.26956846045,5693.75652282015,14234.391307050377,65478200,83004.9183770794,56764.107142857145,0,0
2738,Show4,1,2020-12-18,15,10,Finale,5876.474483684137,14691.186209210342,17629.42345105241,60723569,105826.88075115604,74944.23285714285,0,0
2739,Show8,1,2024-04-24,15,10,Finale,6672.406742095161,16681.0168552379,20017.22022628548,68948203,168612.92672028745,117825.1142857143,0,0
2740,Show6,1,2023-07-13,5,0,PreLaunch,17662.928306327038,21195.513967592447,7065.171322530814,90669698,180362.8431053211,123689.57142857143,1,0
2741,Show7,1,2024-03-21,10,5,Regular,2919.5671819282493,8758.701545784746,7298.917954820622,31628644,43657.00462397286,31072.207142857143,0,0
2742,Show2,2,2021-10-30,8,3,Regular,,9142.841719357484,10971.41006322898,37790412,54113.3416241985,38341.15142857143,0,0
2743,Show3,2,2021-11-15,10,5,Regular,20356.624732362754,24427.949678835306,8142.649892945103,104497340,259271.03002200465,181578.09,0,0
2744,Show2,4,2023-11-11,10,5,Regular,6733.178306300435,2693.2713225201737,8079.813967560522,29177106,48066.78123446117,33440.345714285715,0,0
2745,Show2,3,2022-10-19,7,2,Regular,7046.626888579857,2818.6507554319433,8455.95226629583,30535383,59199.92106833782,40510.21,0,0
2746,Show3,3,2022-11-01,9,4,Regular,18360.194726175243,7344.077890470097,22032.233671410293,79560844,214093.5151771948,151060.80285714287,0,0
2747,Show6,2,2024-07-01,4,0,PreLaunch,20968.046942247023,6989.348980749007,17473.372451872518,80377513,145901.20825761062,102916.22571428571,0,0
2748,Show1,2,2021-11-17,11,6,Regular,21439.917399902977,7146.639133300993,17866.59783325248,82186350,240047.69709410676,163236.75285714286,0,0
2749,Show8,1,2024-04-21,15,10,Finale,6672.406742095161,16681.0168552379,20017.22022628548,68948203,168612.92672028745,117825.1142857143,0,0
2750,Show3,4,2023-11-16,11,6,Regular,15739.652475969797,6295.860990387919,18887.582971163756,68205161,209756.77939439492,147654.7557142857,1,0
2751,Show4,1,2020-11-12,10,5,Regular,1737.9598268393813,4344.899567098453,5213.879480518144,17958918,68257.91662462006,47799.77714285714,0,0
2752,Show3,4,2023-09-27,4,0,PreLaunch,16174.735744974849,6469.894297989939,19409.682893969817,70090522,143628.89530009995,102107.66285714286,0,0
2753,Show6,2,2024-06-23,3,0,PreLaunch,15827.404177906199,5275.801392635401,13189.503481588501,60671716,121757.179744626,85848.35285714285,1,0
2754,Show8,1,2024-01-21,2,0,PreLaunch,5393.313472183987,13483.283680459968,16179.940416551963,55730905,144157.86146438058,99684.41142857143,0,0
2755,Show6,1,2023-08-13,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
2756,Show3,3,2022-11-29,13,8,Regular,16964.07047449922,6785.628189799689,20356.884569399066,73510972,206678.53434871387,145025.00714285715,0,0
2757,Show3,1,2020-11-30,12,7,Regular,12987.478737725718,15584.974485270863,5194.991495090287,66669057,221370.93520612578,160670.38142857142,0,0
2758,Show7,1,2024-02-04,4,0,PreLaunch,4271.709948399077,12815.12984519723,10679.274870997691,46276858,63792.44646823982,44834.97714285715,0,0
2759,Show3,1,2020-09-16,2,0,PreLaunch,15900.211458237023,19080.25374988443,6360.08458329481,81621085,131443.12042473163,92554.0942857143,0,0
2760,Show1,1,2020-11-23,12,7,Regular,6242.976266858647,18728.92880057594,15607.440667146617,67632244,203617.42003838025,146760.81428571427,0,0
2761,Show7,1,2024-03-25,11,6,Regular,2541.9754683636124,,6354.938670909031,27538068,45117.21119640373,31663.72,0,0
2762,Show6,1,2023-06-10,1,0,PreLaunch,11060.055600362237,13272.066720434685,4424.0222401448955,56774951,85140.95018240494,60608.184285714284,0,0
2763,Show7,2,2025-02-20,6,1,Premiere,3469.815645158366,8674.539112895915,10409.446935475096,35854762,,40240.97285714286,0,0
2764,Show5,1,2023-08-27,12,7,Regular,10312.501024435656,3437.5003414785524,8593.750853696381,39531254,84893.76151822784,58911.41857142857,0,0
2765,Show1,4,2023-11-30,13,8,Regular,15701.177132033727,13084.314276694771,5233.725710677909,68038435,239790.21817836483,168641.49285714285,0,0
2766,Show5,2,2024-09-09,14,9,Regular,5775.003114175832,14437.507785439579,17325.009342527497,59675032,103275.46846674565,71211.62571428572,0,0
2767,Show8,2,2025-03-23,11,6,Regular,7645.535969518706,6371.279974598922,2548.5119898395683,33130656,147329.9496114713,100536.7657142857,0,0
2768,Show7,2,2025-04-19,15,10,Finale,6936.462606372246,17341.156515930616,20809.38781911674,71676780,83617.62341822076,57508.607142857145,0,0
2769,Show4,5,2024-09-25,4,0,PreLaunch,4349.080852598664,10872.702131496659,13047.242557795991,44940502,77194.2674421235,54024.16857142857,0,0
2770,Show1,2,2021-11-07,10,5,Regular,20548.82497891748,6849.608326305827,17124.020815764565,78770496,217554.6726874054,152459.3457142857,0,0
2771,Show4,5,2024-09-13,2,0,PreLaunch,6056.5065038326775,15141.266259581693,18169.51951149803,62583902,79874.29593684271,54730.73714285714,0,0
2772,Show1,5,2024-09-18,3,0,PreLaunch,5769.758599627452,14424.39649906863,17309.275798882354,59620839,152979.15626087153,106711.90000000001,0,0
2773,Show2,3,2022-12-02,13,8,Regular,12707.14838459469,5082.8593538378755,15248.578061513628,55064310,79321.90690694237,54757.22571428572,0,0
2774,Show1,4,2023-10-07,5,0,PreLaunch,20787.841391858856,17323.201159882377,6929.28046395295,90080645,196754.65068684143,140063.79285714286,0,0
2775,Show4,5,2024-10-02,5,0,PreLaunch,3322.194254882244,8305.48563720561,9966.582764646731,34329341,88187.61287365065,62242.19285714285,0,0
2776,Show3,1,2020-11-25,12,7,Regular,12987.478737725718,15584.974485270863,5194.991495090287,66669057,221370.93520612578,160670.38142857142,0,0
2777,Show7,1,2024-03-23,11,6,Regular,2541.9754683636124,7625.926405090838,6354.938670909031,27538068,45117.21119640373,31663.72,0,0
2778,Show6,2,2024-08-21,11,6,Regular,19141.841894971523,6380.613964990509,,73377061,196448.9064209224,135346.9942857143,0,0
2779,Show6,2,2024-09-01,13,8,Regular,16779.222381725976,5593.074127241993,13982.685318104981,64320352,179217.47394129884,124956.13428571427,0,0
2780,Show7,1,2024-01-27,3,0,PreLaunch,4290.747369221489,12872.242107664468,10726.86842305372,46483096,71009.2501767746,49587.80285714286,0,0
2781,Show5,2,2024-09-18,15,10,Finale,6659.2055047404765,16648.01376185119,19977.616514221427,68811791,114564.1262092001,80809.7,0,0
2782,Show4,2,2021-10-27,8,3,Regular,9415.893126836943,3138.6310422789816,7846.577605697453,36094257,70574.51916170956,49270.21,0,0
2783,Show4,3,2022-11-14,10,5,Regular,2419.877633928631,7259.632901785894,6049.694084821579,26215341,72822.74929239873,50529.22714285715,0,0
2784,Show4,4,2023-12-06,14,9,Regular,19264.305535949195,16053.587946624331,6421.435178649733,83478657,103103.33154387558,69500.88142857143,0,0
2785,Show2,2,2021-12-07,14,9,Regular,5825.382863994916,14563.45715998729,17476.14859198475,60195623,94195.92644635448,65672.76428571428,0,0
2786,Show4,3,2022-11-15,10,5,Regular,2419.877633928631,7259.632901785894,6049.694084821579,26215341,72822.74929239873,,0,0
2787,Show1,3,2022-12-17,15,10,Finale,12811.080806858634,4270.360268952878,10675.900672382195,49109144,206996.18641579393,149872.30857142856,0,0
2788,Show7,1,2024-02-06,4,0,PreLaunch,4271.709948399077,12815.12984519723,10679.274870997691,46276858,63792.44646823982,44834.97714285715,0,0
2789,Show1,2,2021-10-23,7,2,Regular,21180.753886210114,7060.251295403371,17650.628238508427,81192890,199851.7260331157,140000.02285714287,0,0
2790,Show1,1,2020-12-01,13,8,Regular,5917.114237956656,17751.342713869966,,64102071,198964.80843366514,140035.28285714285,0,0
2791,Show1,2,2021-11-06,9,4,Regular,22958.068840638593,7652.689613546197,19131.724033865492,88005930,219923.88399195965,153769.20428571428,0,0
2792,Show6,2,2024-06-19,2,0,PreLaunch,18229.773686267337,6076.591228755779,15191.478071889447,69880799,101769.8211287864,72794.39428571428,0,0
2793,Show5,1,2023-09-09,14,9,Regular,17780.11423137525,5926.704743791749,14816.761859479373,68157104,108988.19180393484,76617.92714285714,0,0
2794,Show4,4,2023-10-10,5,0,PreLaunch,11054.359136698213,9211.965947248511,3684.786378899404,47902223,80186.62712955054,54082.735714285714,0,0
2795,Show4,3,2022-10-03,4,0,PreLaunch,4009.630354164084,12028.891062492252,10024.075885410208,43437662,81473.55919139643,58278.648571428566,0,0
2796,Show3,2,2021-09-21,3,0,PreLaunch,14836.167685326911,17803.401222392295,5934.467074130765,76158994,153709.625035168,110099.74,0,0
2797,Show2,3,2022-12-06,14,9,Regular,12675.124864622774,5070.0499458491095,15210.149837547331,54925541,78100.14948440649,54752.40285714286,0,0
2798,Show4,1,2020-11-17,10,5,Regular,1737.9598268393813,4344.899567098453,5213.879480518144,17958918,68257.91662462006,47799.77714285714,0,0
2799,Show6,2,2024-09-10,14,9,Regular,15196.049597060317,5065.349865686772,12663.37466421693,58251524,186611.57232143095,131201.75714285715,0,0
2800,Show3,1,2020-09-17,2,0,PreLaunch,15900.211458237023,19080.25374988443,6360.08458329481,81621085,131443.12042473163,92554.0942857143,0,0
2801,Show6,1,2023-09-21,15,10,Finale,12269.08243692326,14722.898924307912,4907.6329747693035,62981290,194936.52080977478,136566.70428571428,0,1
2802,Show6,1,2023-08-11,10,5,Regular,18390.475838170645,22068.571005804773,7356.1903352682575,94404442,210322.8057312485,148395.84285714285,0,0
2803,Show3,4,2023-12-15,15,10,Finale,10914.058194395815,4365.623277758326,13096.86983327498,47294253,169991.51811511032,118734.87714285715,0,0
2804,Show5,2,2024-06-27,4,0,PreLaunch,3481.8513752475183,8704.628438118796,10445.554125742554,35979131,85985.5149437143,60585.37,0,0
2805,Show3,4,2023-09-08,1,0,PreLaunch,8986.375852296802,3594.550340918721,10783.651022756163,38940962,123600.68858154886,85403.24571428572,0,0
2806,Show6,2,2024-07-17,6,1,Premiere,28733.106914013082,,23944.25576167757,110143577,178400.53790033868,124229.29857142856,0,0
2807,Show1,4,2023-10-14,6,1,Premiere,23787.721830405117,19823.1015253376,7929.240610135038,103080128,205316.64146139403,145033.06857142856,0,1
2808,Show4,3,2022-11-05,9,4,Regular,2648.3783110593254,7945.134933177976,6620.945777648312,28690765,73980.98221119867,51537.30857142857,0,0
2809,Show1,4,2023-10-25,8,3,Regular,25149.415145560684,20957.845954633904,8383.138381853561,108980799,224333.46729274726,160697.76,0,1
2810,Show8,1,2024-02-13,5,0,PreLaunch,3343.212291950032,8358.03072987508,10029.636875850094,34546527,159043.3800064257,113986.23857142858,0,0
2811,Show1,5,2024-10-29,9,4,Regular,8194.871240928947,20487.17810232237,24584.61372278685,84680336,219421.80168882036,152942.3414285714,0,0
2812,Show2,2,2021-09-19,2,0,PreLaunch,5759.9641246536285,14399.910311634072,17279.892373960884,59519629,63167.37583716046,43177.80857142857,0,0
2813,Show2,2,2021-10-29,8,3,Regular,3657.1366877429937,9142.841719357484,10971.41006322898,37790412,54113.3416241985,38341.15142857143,0,0
2814,Show2,1,2020-10-19,7,2,Regular,7975.891674830759,9571.070009796911,3190.3566699323032,40942911,57239.16492473149,39310.090000000004,0,0
2815,Show1,3,2022-10-11,6,1,Premiere,20751.798671809847,6917.2662239366155,17293.16555984154,79548562,181786.9372135149,125335.88428571427,0,0
2816,Show8,2,2025-01-24,2,0,PreLaunch,18485.930976582902,15404.942480485752,6161.976992194301,80105701,149698.14833149602,103460.14428571428,0,0
2817,Show6,1,2023-08-05,9,4,Regular,20343.857489316644,24412.628987179978,,104431802,228048.21471163823,162662.67285714284,0,0
2818,Show4,4,2023-10-26,8,3,Regular,9105.594644977904,7587.995537481586,3035.198214992635,39457577,80267.82188715565,56007.061428571425,0,0
2819,Show3,1,2020-12-06,13,8,Regular,13160.413076234207,15792.495691481048,5264.165230493682,67556787,218536.14348183884,151218.98142857145,0,0
2820,Show1,4,2023-10-10,6,1,Premiere,23787.721830405117,19823.1015253376,7929.240610135038,103080128,205316.64146139403,145033.06857142856,0,1
2821,Show8,2,2025-02-02,4,0,PreLaunch,14203.523273519222,11836.26939459935,4734.50775783974,61548601,166870.33439843796,118014.67428571428,0,0
2822,Show1,5,2024-11-07,10,5,Regular,7538.734485683184,18846.83621420796,22616.203457049553,77900255,205956.4103119613,147002.8442857143,0,0
2823,Show3,3,2022-12-01,13,8,Regular,16964.07047449922,6785.628189799689,20356.884569399066,73510972,206678.53434871387,145025.00714285715,0,0
2824,Show3,4,2023-09-14,2,0,PreLaunch,11910.085167763207,4764.034067105284,14292.10220131585,51610369,112553.96262131448,77959.9057142857,0,0
2825,Show3,4,2023-10-05,5,0,PreLaunch,15932.598610840523,6373.039444336209,19119.11833300863,69041260,155076.9089333461,109498.46857142857,0,0
2826,Show1,4,2023-09-06,1,0,PreLaunch,14868.82755747515,12390.689631229294,4956.275852491717,64431586,111687.5857741664,78116.95714285714,0,0
2827,Show2,4,2023-10-18,7,2,Regular,8271.218951757868,3308.487580703147,9925.462742109443,35841949,61214.71241864601,42987.36714285715,0,0
2828,Show4,4,2023-11-24,12,7,Regular,10707.603744125814,8923.003120104846,3569.2012480419385,46399616,62099.02481089114,43940.74571428571,0,1
2829,Show8,2,2025-04-01,12,7,Regular,9502.97261730541,7919.143847754509,3167.6575391018036,41179549,138470.83126950648,94816.99285714285,0,0
2830,Show4,3,2022-12-03,13,8,Regular,4387.628333662834,13162.885000988505,10969.070834157086,47532640,83286.80524383883,58442.69857142858,0,0
2831,Show8,1,2024-01-16,1,0,PreLaunch,6707.578310438295,16768.945776095738,20122.734931314884,69311643,136214.92360138832,95065.72571428571,0,0
2832,Show1,5,2024-09-30,5,0,PreLaunch,6641.390647230461,16603.476618076154,19924.171941691387,68627703,182820.74891979978,130149.12285714285,0,0
2833,Show6,1,2023-07-16,6,1,Premiere,20431.933739837204,24518.320487804645,8172.773495934882,104883926,196189.27215274962,140277.9457142857,1,0
2834,Show7,1,2024-02-25,7,2,Regular,3593.391467374699,10780.1744021241,8983.478668436748,38928408,57137.43134870921,40276.73285714286,0,0
2835,Show4,1,2020-11-06,9,4,Regular,2769.132222239927,6922.830555599818,8307.39666671978,28614367,84281.27524966004,58239.65285714286,0,0
2836,Show3,1,2020-09-21,2,0,PreLaunch,15900.211458237023,19080.25374988443,6360.08458329481,81621085,131443.12042473163,92554.0942857143,0,0
2837,Show6,1,2023-06-16,2,0,PreLaunch,11465.961320559596,13759.153584671516,4586.384528223838,58858602,106133.90822562562,75056.78857142858,0,0
2838,Show8,1,2024-02-07,4,0,PreLaunch,4786.1030572804475,11965.257643201121,14358.309171841343,49456398,166725.71325950426,117689.31142857144,0,0
2839,Show3,3,2022-09-13,2,0,PreLaunch,17315.914363318403,6926.365745327361,20779.09723598208,75035628,122192.9028690523,85992.10285714285,0,0
2840,Show4,1,2020-12-21,15,10,Finale,5876.474483684137,14691.186209210342,17629.42345105241,60723569,105826.88075115604,74944.23285714285,0,0
2841,Show4,3,2022-10-05,5,0,PreLaunch,3630.2801850804267,10890.840555241279,9075.700462701065,39328035,84505.4995970869,60183.770000000004,0,0
2842,Show1,3,2022-10-20,7,2,Regular,27803.637829013656,9267.879276337884,23169.698190844712,106580612,212936.56949237734,147727.36571428573,0,1
2843,Show3,5,2024-10-10,6,1,Premiere,8537.379081133668,25612.137243401,21343.447702834168,92488273,201995.37918134316,142422.88428571427,0,0
2844,Show3,1,2020-11-11,10,5,Regular,18233.579548181257,21880.295457817505,7293.431819272503,93599042,241343.6653306396,165634.63285714286,0,0
2845,Show4,2,2021-11-15,10,5,Regular,7251.261266191787,2417.087088730596,6042.71772182649,27796502,68956.22816901549,48634.61571428571,0,0
2846,Show8,1,2024-04-24,15,10,Finale,6672.406742095161,16681.0168552379,20017.22022628548,68948203,168612.92672028745,117825.1142857143,0,0
2847,Show5,1,2023-07-10,5,0,PreLaunch,10363.684688427833,3454.561562809278,8636.403907023194,39727458,86644.2234555407,60071.24285714286,0,0
2848,Show2,4,2023-11-10,10,5,Regular,6733.178306300435,2693.2713225201737,8079.813967560522,29177106,48066.78123446117,33440.345714285715,0,0
2849,Show8,1,2024-04-06,12,7,Regular,3002.1734728030087,7505.4336820075205,9006.520418409025,31022458,140946.90786076643,98683.53857142858,0,1
2850,Show5,1,2023-08-27,12,7,Regular,10312.501024435656,3437.5003414785524,8593.750853696381,39531254,84893.76151822784,58911.41857142857,0,0
2851,Show6,2,2024-08-11,10,5,Regular,17359.576770908996,5786.525590302999,14466.313975757499,66545044,199514.78682421072,143762.78857142857,0,0
